84182	3	31.0
84219	3	92.0
84220	3	17.0
84225	2	93.0
84241	3	104.0
84271	3	99.0
84283	2	76.0
84303	3	26.0
84306	3	51.0
84315	3	93.0
84333	3	33.0
84356	3	96.0
84384	3	129.0
84423	2	134.0
84432	3	38.0
84466	3	81.0
84471	2	99.0
84480	2	74.0
84539	3	29.0
84583	2	49.0
84682	3	57.0
84683	2	130.0
84715	2	130.0
84719	2	120.0
84729	2	110.0
84730	3	114.0
84749	2	53.0
84758	3	134.0
84760	3	62.0
84844	3	58.0
84996	2	30.0
85154	3	16.0
85189	3	77.0
85230	2	98.0
85241	3	46.0
85306	3	126.0
85347	2	98.0
85355	2	54.0
85380	2	28.0
85402	5	47.0
85414	2	143.0
85496	2	124.0
85613	2	73.0
85675	3	71.0
85733	6	28.0
85735	3	31.0
85848	2	67.0
85884	3	97.0
85970	2	30.0
86012	3	31.0
86073	2	130.0
86080	3	130.0
86090	3	112.0
86094	2	70.0
86197	3	33.0
86258	3	139.0
86275	3	67.0
86346	3	75.0
86350	3	51.0
86352	2	55.0
86473	2	82.0
86497	6	89.0
86550	2	92.0
86592	2	22.0
86626	3	105.0
86644	3	51.0
86899	3	103.0
86907	2	114.0
86952	2	94.0
86978	2	117.0
87038	2	121.0
87072	3	117.0
87081	2	83.0
87092	3	60.0
87126	2	58.0
87131	3	93.0
87155	3	134.0
87201	4	18.0
87214	3	22.0
87285	2	85.0
87297	2	37.0
87329	3	120.0
87437	2	32.0
87465	3	127.0
87530	2	15.0
87541	2	90.0
87547	2	55.0
87553	2	86.0
87626	3	20.0
87634	2	94.0
87679	2	20.0
87991	3	65.0
88085	2	105.0
88154	3	118.0
88181	2	139.0
88215	2	27.0
88238	2	44.0
88258	3	102.0
88448	3	81.0
88481	3	40.0
88578	3	103.0
88779	3	138.0
88781	3	29.0
88841	2	49.0
89009	3	23.0
89053	2	99.0
89091	3	74.0
89097	3	68.0
89436	2	34.0
89719	3	89.0
89834	3	89.0
89839	3	37.0
89854	3	64.0
89876	3	110.0
89896	3	15.0
89911	3	24.0
89962	2	37.0
90063	2	57.0
90165	3	21.0
90245	6	81.0
90353	2	27.0
90377	3	53.0
90527	3	72.0
91288	3	79.0
91322	2	89.0
92265	3	31.0
92533	2	79.0
92543	2	125.0
92655	3	38.0
93156	2	46.0
93552	3	15.0
94084	3	76.0
94670	2	16.0
95170	2	93.0
95351	3	19.0
95369	2	31.0
95490	3	106.0
95577	3	75.0
95602	3	48.0
95672	3	95.0
95706	3	61.0
95711	3	40.0
95712	3	49.0
96232	3	31.0
96260	4	47.0
96343	3	15.0
96442	3	51.0
96460	3	26.0
96462	4	125.0
96478	2	74.0
96676	3	40.0
96820	3	40.0
96827	3	27.0
96864	3	45.0
96907	2	77.0
96928	3	27.0
96992	3	47.0
97054	3	118.0
97058	2	16.0
97070	3	35.0
97071	3	32.0
97149	3	103.0
97158	2	47.0
97166	5	120.0
97171	2	85.0
97248	3	31.0
97350	3	37.0
97365	3	98.0
97463	2	89.0
97464	2	67.0
97475	3	32.0
97476	3	137.0
97482	6	92.0
97483	3	53.0
97504	2	51.0
97512	3	101.0
97613	3	24.0
97648	2	122.0
97656	2	75.0
97703	3	102.0
97704	2	102.0
97708	2	17.0
97752	3	59.0
97755	3	44.0
97869	7	108.0
97891	2	89.0
97904	3	32.0
98051	2	16.0
98060	2	74.0
98378	2	50.0
98526	2	117.0
98565	3	19.0
98584	3	117.0
98617	3	93.0
98674	2	121.0
98761	3	73.0
98763	3	30.0
98814	2	97.0
98847	3	20.0
98887	2	56.0
98920	3	16.0
99038	3	35.0
99090	4	124.0
99144	3	16.0
99274	3	69.0
99290	2	65.0
99301	3	39.0
99330	3	130.0
99354	2	27.0
99356	4	127.0
99359	2	109.0
99385	2	37.0
99419	2	23.0
99545	2	21.0
99548	3	65.0
99634	3	85.0
99688	4	132.0
99801	2	29.0
99832	2	48.0
99836	3	109.0
99849	3	86.0
99998	3	39.0
100024	5	80.0
100048	6	20.0
100082	6	53.0
100094	3	75.0
100099	3	49.0
100101	2	134.0
100102	3	114.0
100158	2	126.0
100321	3	24.0
100347	2	50.0
100351	3	81.0
100414	3	22.0
100430	2	118.0
100435	3	44.0
100469	3	138.0
100491	3	105.0
100503	3	29.0
100509	2	72.0
100518	3	64.0
100521	3	111.0
100562	3	125.0
100570	3	73.0
100574	2	101.0
100665	5	32.0
100701	3	115.0
100718	2	97.0
100981	3	71.0
100984	3	95.0
100995	3	51.0
101098	3	38.0
101167	3	60.0
101196	3	15.0
101270	2	35.0
101305	2	109.0
101328	3	54.0
101381	3	78.0
101400	3	30.0
101413	3	22.0
101422	2	87.0
101512	2	75.0
101575	3	66.0
101631	3	40.0
101649	2	17.0
101666	3	37.0
101747	3	94.0
101762	2	108.0
101851	3	35.0
101899	2	30.0
101922	2	107.0
101952	3	126.0
101986	2	119.0
102024	3	70.0
102025	3	137.0
102046	3	57.0
102051	3	59.0
102113	3	111.0
102151	2	28.0
102185	4	125.0
102187	3	99.0
102194	2	116.0
102220	3	108.0
102224	3	43.0
102277	2	17.0
102293	2	16.0
102295	4	126.0
102440	2	32.0
102543	3	18.0
102610	2	87.0
102627	2	54.0
102717	2	62.0
102748	3	64.0
102845	3	143.0
102856	3	111.0
102873	3	61.0
102904	2	58.0
102914	3	128.0
102918	3	63.0
102921	3	105.0
103004	3	114.0
103010	3	46.0
103024	3	74.0
103035	2	25.0
103074	3	99.0
103187	2	93.0
103217	3	126.0
103228	3	36.0
103271	2	47.0
103274	3	84.0
103451	6	81.0
103454	3	46.0
103459	2	21.0
103559	2	22.0
103582	2	22.0
103638	3	120.0
103709	2	135.0
103723	3	30.0
103749	3	115.0
103752	3	132.0
103758	2	54.0
103763	2	93.0
103764	4	64.0
103835	4	18.0
103859	2	106.0
103913	3	48.0
103981	3	123.0
104054	2	137.0
104057	4	124.0
104077	6	76.0
104153	2	15.0
104167	3	58.0
104203	3	47.0
104231	2	73.0
104243	3	108.0
104257	3	106.0
104327	2	118.0
104355	3	26.0
104409	2	65.0
104413	3	103.0
104423	2	29.0
104424	3	31.0
104427	3	37.0
104448	3	80.0
104463	3	52.0
104470	2	48.0
104479	2	69.0
104492	2	28.0
104501	3	28.0
104526	3	138.0
104607	3	113.0
104702	3	44.0
104749	2	77.0
104839	3	126.0
104843	3	104.0
104899	3	55.0
104910	3	47.0
104917	2	83.0
104934	3	109.0
105092	2	18.0
33	2	16.0
610	3	29.0
653	2	71.0
2045	2	85.0
2305	2	62.0
4091	2	81.0
4274	2	119.0
5270	2	89.0
5389	2	56.0
6020	2	110.0
6226	2	62.0
6461	2	105.0
6983	3	107.0
7086	2	114.0
8044	2	55.0
8116	2	72.0
9836	3	102.0
10007	2	87.0
11052	2	102.0
11616	2	30.0
13738	2	41.0
17922	2	110.0
18092	2	114.0
18144	2	33.0
18328	3	119.0
18453	2	134.0
19838	2	16.0
20002	2	16.0
20703	3	16.0
21321	2	99.0
21332	2	107.0
21808	2	24.0
21849	2	48.0
22772	2	65.0
22837	2	47.0
23472	2	131.0
24040	2	19.0
24509	2	49.0
24810	3	37.0
24813	2	52.0
25204	2	113.0
25397	3	113.0
27203	2	28.0
28043	2	98.0
28090	2	53.0
30490	2	16.0
32189	2	71.0
33254	2	15.0
33993	2	53.0
37682	3	18.0
37703	3	78.0
39656	2	99.0
40343	3	66.0
42044	2	35.0
42056	2	29.0
42071	2	92.0
42508	2	82.0
42711	3	29.0
42857	2	36.0
43469	2	29.0
44468	2	83.0
45181	2	80.0
46381	2	52.0
46584	2	31.0
46632	3	23.0
46888	2	107.0
46956	2	47.0
47689	3	96.0
49377	2	95.0
50000	2	78.0
50607	2	101.0
54632	2	63.0
55219	2	41.0
56958	6	77.0
58003	2	71.0
59641	2	122.0
59761	2	58.0
60248	2	69.0
61394	2	139.0
63047	2	72.0
63327	2	18.0
63820	2	27.0
63877	3	50.0
66204	4	95.0
66981	2	148.0
70564	2	98.0
71113	2	33.0
71953	5	23.0
71964	2	126.0
72095	2	89.0
72947	2	112.0
74597	2	28.0
74701	2	39.0
75060	2	106.0
75242	3	52.0
75679	2	36.0
75908	2	82.0
77741	2	45.0
78596	3	87.0
78736	2	34.0
78865	2	16.0
80264	2	19.0
80811	4	111.0
82078	2	128.0
83050	2	51.0
83682	3	64.0
83936	2	28.0
84198	6	57.0
84574	4	15.0
89068	2	73.0
89672	2	91.0
92443	2	15.0
93199	2	50.0
94339	2	73.0
95597	2	79.0
95888	2	22.0
97813	2	55.0
98303	2	91.0
100100	2	100.0
100450	2	45.0
101244	2	57.0
101307	2	102.0
102379	2	90.0
102477	2	119.0
102589	2	20.0
102607	3	116.0
102822	2	128.0
103653	2	81.0
104624	2	131.0
105036	3	39.0
